path,area,language,loc,subsystem,review_owner,review_status,risk,findings
frontend/lib/mapspec-runtime/adapter.ts,frontend,ts,509,lib/mapspec-runtime,,pending,,
frontend/lib/mapspec-runtime/hotpath-getstyle.test.ts,frontend,ts,173,lib/mapspec-runtime,,pending,,
frontend/lib/mapspec-runtime/index.ts,frontend,ts,21,lib/mapspec-runtime,,pending,,
frontend/lib/mapspec-runtime/paint-bridge.test.ts,frontend,ts,168,lib/mapspec-runtime,,pending,,
frontend/lib/mapspec-runtime/paint-bridge.ts,frontend,ts,159,lib/mapspec-runtime,,pending,,
frontend/lib/mapspec-runtime/render-observation.test.ts,frontend,ts,287,lib/mapspec-runtime,,pending,,
frontend/lib/mapspec-runtime/render-observation.ts,frontend,ts,330,lib/mapspec-runtime,,pending,,
frontend/lib/mapspec-runtime/runtime-evidence.test.ts,frontend,ts,216,lib/mapspec-runtime,,pending,,
frontend/lib/mapspec-runtime/runtime-evidence.ts,frontend,ts,281,lib/mapspec-runtime,,pending,,
frontend/lib/mapspec-runtime/runtime.filter.test.ts,frontend,ts,76,lib/mapspec-runtime,,pending,,
frontend/lib/mapspec-runtime/runtime.test.ts,frontend,ts,817,lib/mapspec-runtime,,pending,,
frontend/lib/mapspec-runtime/runtime.ts,frontend,ts,760,lib/mapspec-runtime,,pending,,
frontend/lib/mapspec-runtime/thematic-paint.test.ts,frontend,ts,131,lib/mapspec-runtime,,pending,,
frontend/lib/mapspec-runtime/thematic-paint.ts,frontend,ts,171,lib/mapspec-runtime,,pending,,
frontend/lib/mapspec/component-mutation.test.ts,frontend,ts,172,lib/mapspec,,pending,,
frontend/lib/mapspec/component-mutation.ts,frontend,ts,303,lib/mapspec,,pending,,
frontend/lib/mapspec/live-spec.test.ts,frontend,ts,106,lib/mapspec,,pending,,
frontend/lib/mapspec/live-spec.ts,frontend,ts,249,lib/mapspec,,pending,,
frontend/lib/mapspec/ref-source-resolve.test.ts,frontend,ts,187,lib/mapspec,,pending,,
frontend/lib/mapspec/ref-source-resolver.ts,frontend,ts,240,lib/mapspec,,pending,,
frontend/lib/mapspec/session-cursor.commit.test.ts,frontend,ts,26,lib/mapspec,,pending,,
frontend/lib/mapspec/session-cursor.test.ts,frontend,ts,28,lib/mapspec,,pending,,
frontend/lib/mapspec/session-cursor.ts,frontend,ts,191,lib/mapspec,,pending,,
frontend/lib/mapspec/user-mutation.test.ts,frontend,ts,376,lib/mapspec,,pending,,
frontend/lib/mapspec/user-mutation.ts,frontend,ts,560,lib/mapspec,,pending,,
frontend/lib/mapspec/workspace-parity.test.ts,frontend,ts,305,lib/mapspec,,pending,,
frontend/lib/providers.test.ts,frontend,ts,57,lib,,pending,,
frontend/lib/providers.ts,frontend,ts,146,lib,,pending,,
frontend/lib/results/families.ts,frontend,ts,243,lib/results,,pending,,
frontend/lib/results/normalize.ts,frontend,ts,334,lib/results,,pending,,
frontend/lib/results/suggested-actions.ts,frontend,ts,51,lib/results,,pending,,
frontend/lib/results/types.ts,frontend,ts,201,lib/results,,pending,,
frontend/lib/selection/brush-select.test.ts,frontend,ts,75,lib/selection,,pending,,
frontend/lib/selection/brush-select.ts,frontend,ts,102,lib/selection,,pending,,
frontend/lib/selection/challenger2-stress.test.ts,frontend,ts,589,lib/selection,,pending,,
frontend/lib/selection/chart-map-link.test.tsx,frontend,tsx,273,lib/selection,,pending,,
frontend/lib/selection/cross-view-scenarios.test.ts,frontend,ts,93,lib/selection,,pending,,
frontend/lib/selection/large-data-contracts.test.ts,frontend,ts,64,lib/selection,,pending,,
frontend/lib/selection/selection-store.test.ts,frontend,ts,118,lib/selection,,pending,,
frontend/lib/selection/selection-store.ts,frontend,ts,318,lib/selection,,pending,,
frontend/lib/selection/selection-store.v4.test.ts,frontend,ts,117,lib/selection,,pending,,
frontend/lib/selection/viewport-context.test.ts,frontend,ts,73,lib/selection,,pending,,
frontend/lib/selection/viewport-context.ts,frontend,ts,123,lib/selection,,pending,,
frontend/lib/session/map-state-restore.test.ts,frontend,ts,407,lib/session,,pending,,
frontend/lib/session/map-state-restore.ts,frontend,ts,402,lib/session,,pending,,
frontend/lib/session/session-plan-delta.ts,frontend,ts,162,lib/session,,pending,,
frontend/lib/store/dockSlice.test.ts,frontend,ts,126,lib/store,,pending,,
frontend/lib/store/hud-types.test.ts,frontend,ts,32,lib/store,,pending,,
frontend/lib/store/hud-types.ts,frontend,ts,391,lib/store,,pending,,
frontend/lib/store/layer-data.test.ts,frontend,ts,159,lib/store,,pending,,
frontend/lib/store/layer-data.ts,frontend,ts,154,lib/store,,pending,,
frontend/lib/store/overlay-mutex.test.ts,frontend,ts,71,lib/store,,pending,,
frontend/lib/store/persist-hydration.test.ts,frontend,ts,35,lib/store,,pending,,
frontend/lib/store/session-identity.ts,frontend,ts,26,lib/store,,pending,,
frontend/lib/store/slices.test.ts,frontend,ts,245,lib/store,,pending,,
frontend/lib/store/slices/caps.test.ts,frontend,ts,85,lib/store,,pending,,
frontend/lib/store/slices/dockSlice.ts,frontend,ts,144,lib/store,,pending,,
frontend/lib/store/slices/layersSlice.ts,frontend,ts,224,lib/store,,pending,,
frontend/lib/store/slices/reorder.test.ts,frontend,ts,49,lib/store,,pending,,
frontend/lib/store/slices/resultsSlice.ts,frontend,ts,176,lib/store,,pending,,
frontend/lib/store/slices/settingsSlice.ts,frontend,ts,38,lib/store,,pending,,
frontend/lib/store/slices/taskSlice.ts,frontend,ts,78,lib/store,,pending,,
frontend/lib/store/slices/uiSlice.ts,frontend,ts,226,lib/store,,pending,,
frontend/lib/store/slices/uiSlice.viewport.test.ts,frontend,ts,44,lib/store,,pending,,
frontend/lib/store/slices/workbenchSlice.test.ts,frontend,ts,282,lib/store,,pending,,
frontend/lib/store/slices/workbenchSlice.ts,frontend,ts,381,lib/store,,pending,,
frontend/lib/store/useChatStore.ts,frontend,ts,38,lib/store,,pending,,
frontend/lib/store/useHudStore.test.ts,frontend,ts,38,lib/store,,pending,,
frontend/lib/store/useHudStore.ts,frontend,ts,244,lib/store,,pending,,
frontend/lib/styles/style-intent.test.ts,frontend,ts,117,lib/styles,,pending,,
frontend/lib/styles/style-intent.ts,frontend,ts,190,lib/styles,,pending,,
frontend/lib/symbology-apply.test.ts,frontend,ts,86,lib,,pending,,
frontend/lib/symbology-apply.ts,frontend,ts,87,lib,,pending,,
frontend/lib/thematic-apply.test.ts,frontend,ts,57,lib,,pending,,
frontend/lib/thematic-apply.ts,frontend,ts,81,lib,,pending,,
frontend/lib/types.ts,frontend,ts,210,lib,,pending,,
frontend/lib/types/agent-events.ts,frontend,ts,36,lib/types,,pending,,
frontend/lib/types/agent-plan.ts,frontend,ts,26,lib/types,,pending,,
frontend/lib/types/chat.ts,frontend,ts,18,lib/types,,pending,,
frontend/lib/types/explorer.ts,frontend,ts,92,lib/types,,pending,,
frontend/lib/types/layer.ts,frontend,ts,100,lib/types,,pending,,
frontend/lib/types/report.ts,frontend,ts,68,lib/types,,pending,,
frontend/lib/types/session-plan.ts,frontend,ts,72,lib/types,,pending,,
frontend/lib/utils.ts,frontend,ts,6,lib,,pending,,
frontend/lib/utils/focus.ts,frontend,ts,43,lib/utils,,pending,,
frontend/lib/utils/geo.test.ts,frontend,ts,181,lib/utils,,pending,,
frontend/lib/utils/geo.ts,frontend,ts,233,lib/utils,,pending,,
frontend/lib/utils/logger.ts,frontend,ts,37,lib/utils,,pending,,
frontend/lib/utils/perf-counters.ts,frontend,ts,45,lib/utils,,pending,,
frontend/lib/utils/viewport-seq.test.ts,frontend,ts,74,lib/utils,,pending,,
frontend/lib/utils/viewport-seq.ts,frontend,ts,76,lib/utils,,pending,,
frontend/lib/utils/workspace-content.test.ts,frontend,ts,22,lib/utils,,pending,,
frontend/lib/utils/workspace-content.ts,frontend,ts,26,lib/utils,,pending,,
frontend/lib/utils/workspace-inset.test.ts,frontend,ts,69,lib/utils,,pending,,
frontend/lib/utils/workspace-inset.ts,frontend,ts,32,lib/utils,,pending,,
frontend/lib/workbench/collab.test.ts,frontend,ts,169,lib/workbench,,pending,,
frontend/lib/workbench/collab.ts,frontend,ts,142,lib/workbench,,pending,,
frontend/lib/workbench/delta.test.ts,frontend,ts,156,lib/workbench,,pending,,
frontend/lib/workbench/delta.ts,frontend,ts,303,lib/workbench,,pending,,
frontend/lib/workbench/doc.test.ts,frontend,ts,166,lib/workbench,,pending,,
frontend/lib/workbench/doc.ts,frontend,ts,289,lib/workbench,,pending,,
frontend/lib/workbench/layer-lock.test.ts,frontend,ts,182,lib/workbench,,pending,,
frontend/lib/workbench/layer-lock.ts,frontend,ts,39,lib/workbench,,pending,,
frontend/lib/workbench/persistence.test.ts,frontend,ts,182,lib/workbench,,pending,,
frontend/lib/workbench/persistence.ts,frontend,ts,435,lib/workbench,,pending,,
frontend/lib/workbench/session-anchor.test.ts,frontend,ts,138,lib/workbench,,pending,,
frontend/lib/workbench/session-anchor.ts,frontend,ts,73,lib/workbench,,pending,,
frontend/lib/workbench/undo.test.ts,frontend,ts,172,lib/workbench,,pending,,
frontend/lib/workbench/undo.ts,frontend,ts,348,lib/workbench,,pending,,
frontend/lib/workbench/use-undo.ts,frontend,ts,70,lib/workbench,,pending,,
frontend/lib/workbench/workbench-scale.test.ts,frontend,ts,145,lib/workbench,,pending,,
frontend/lib/workflow/recovery.test.ts,frontend,ts,244,lib/workflow,,pending,,
frontend/lib/workflow/recovery.ts,frontend,ts,288,lib/workflow,,pending,,
frontend/tailwind.config.ts,frontend,ts,248,tailwind.config.ts,,pending,,
frontend/test/__mocks__/framer-motion.tsx,frontend,tsx,29,test/__mocks__,,pending,,
frontend/test/__mocks__/maplibre-map.ts,frontend,ts,460,test/__mocks__,,pending,,
frontend/test/challenge/m5-challenger-hud-grid-popover.stress.test.tsx,frontend,tsx,951,test/challenge,,pending,,
frontend/test/challenge/m5-chat-and-design-stress.test.tsx,frontend,tsx,414,test/challenge,,pending,,
frontend/test/design-system/contrast.test.ts,frontend,ts,237,test/design-system,,pending,,
frontend/test/design-system/tokens.contract.test.ts,frontend,ts,235,test/design-system,,pending,,
frontend/test/design-system/visual-system.contract.test.tsx,frontend,tsx,597,test/design-system,,pending,,
frontend/test/in-memory-local-storage.ts,frontend,ts,25,test,,pending,,
frontend/test/map-render-work-count.test.tsx,frontend,tsx,522,test,,pending,,
frontend/test/maplibre-mock-surface.test.ts,frontend,ts,130,test,,pending,,
frontend/test/page.render-scope.test.tsx,frontend,tsx,239,test,,pending,,
frontend/test/raw-imports.d.ts,frontend,ts,10,test,,pending,,
frontend/test/results/normalize.test.ts,frontend,ts,237,test/results,,pending,,
frontend/test/results/results-ui.test.tsx,frontend,tsx,280,test/results,,pending,,
frontend/test/results/resultsSlice.test.ts,frontend,ts,152,test/results,,pending,,
frontend/test/results/use-result-descriptor.test.ts,frontend,ts,115,test/results,,pending,,
frontend/test/setup.ts,frontend,ts,80,test,,pending,,
frontend/test/test-utils.tsx,frontend,tsx,111,test,,pending,,
frontend/test/ui-round-883-891.test.tsx,frontend,tsx,112,test,,pending,,
frontend/test/viewport-thinning.test.ts,frontend,ts,101,test,,pending,,
frontend/test/visual/workbench-layout-corpus.test.tsx,frontend,tsx,177,test/visual,,pending,,
frontend/test/workbench-editing-a11y.test.tsx,frontend,tsx,130,test,,pending,,
frontend/test/workbench-stress-500.test.tsx,frontend,tsx,89,test,,pending,,
frontend/test/workbench-virtual-10k.test.tsx,frontend,tsx,92,test,,pending,,
frontend/tests/behavioral/map-behaviors.test.ts,frontend,ts,130,tests/behavioral,,pending,,
frontend/tests/components/explorer/preview-modal.test.tsx,frontend,tsx,71,tests/components,,pending,,
frontend/tests/components/explorer/tabular-data-grid.test.tsx,frontend,tsx,90,tests/components,,pending,,
frontend/vitest.config.ts,frontend,ts,43,vitest.config.ts,,pending,,
